State;Account Length;Area Code;Phone;Int'l Plan;VMail Plan;VMail Message;Day Mins;Day Calls;Day Charge;Eve Mins;Eve Calls;Eve Charge;Night Mins;Night Calls;Night Charge;Intl Mins;Intl Calls;Intl Charge;CustServ Calls;Churn?
NJ;153;415;419-6133;no;no;0;193.800000;90;32.950000;195.300000;121;16.600000;182.700000;108;8.220000;8.500000;3;2.300000;1;False.
NJ;1;415;420-6780;no;yes;30;183.100000;95;31.130000;232.600000;110;19.770000;248.300000;110;11.170000;8.400000;2;2.270000;0;False.
NJ;113;408;421-7270;no;no;0;132.100000;72;22.460000;247.500000;107;21.040000;246.200000;123;11.080000;6.900000;6;1.860000;3;False.
NM;93;415;334-7618;no;no;0;239.800000;70;40.770000;251.800000;99;21.400000;168.600000;112;7.590000;10.900000;10;2.940000;1;False.
NM;21;415;334-9182;no;yes;19;132.700000;94;22.560000;204.600000;101;17.390000;154.700000;78;6.960000;12.900000;7;3.480000;3;False.
NM;80;510;334-9806;no;no;0;206.300000;97;35.070000;154.900000;98;13.170000;263.600000;82;11.860000;12.400000;12;3.350000;0;False.
NM;55;415;338-6556;no;no;0;132.000000;103;22.440000;279.600000;114;23.770000;180.000000;74;8.100000;13.500000;4;3.650000;0;False.
NM;85;408;338-9210;no;yes;37;229.600000;123;39.030000;132.300000;90;11.250000;211.900000;76;9.540000;9.500000;8;2.570000;2;False.
NM;55;510;338-9873;no;no;0;119.700000;148;20.350000;231.800000;96;19.700000;222.300000;113;10.000000;4.600000;2;1.240000;2;False.
NM;62;415;339-5423;no;no;0;245.300000;91;41.700000;122.900000;130;10.450000;228.400000;102;10.280000;8.500000;4;2.300000;4;False.
NM;174;415;340-5580;no;no;0;239.200000;72;40.660000;188.500000;124;16.020000;105.600000;116;4.750000;8.800000;3;2.380000;1;False.
NM;90;415;347-6164;no;no;0;167.500000;96;28.480000;139.100000;104;11.820000;138.400000;87;6.230000;13.000000;1;3.510000;1;False.
NM;148;408;348-6008;no;no;0;153.600000;148;26.110000;262.100000;87;22.280000;225.500000;99;10.150000;9.800000;3;2.650000;2;False.
NM;141;415;351-9604;no;yes;28;206.900000;126;35.170000;264.400000;126;22.470000;171.800000;124;7.730000;9.300000;11;2.510000;2;False.
NM;112;415;354-5764;no;no;0;81.600000;94;13.870000;268.100000;112;22.790000;140.800000;75;6.340000;8.600000;18;2.320000;1;False.
NM;147;408;357-5995;yes;no;0;183.800000;113;31.250000;164.700000;110;14.000000;111.000000;87;5.000000;10.100000;4;2.730000;1;False.
NM;113;510;366-9211;no;no;0;150.100000;120;25.520000;200.100000;85;17.010000;266.700000;105;12.000000;11.000000;3;2.970000;2;False.
NM;16;510;367-9259;no;no;0;144.800000;84;24.620000;164.900000;141;14.020000;231.500000;75;10.420000;8.200000;4;2.210000;2;False.
NM;65;415;376-5908;no;no;0;148.700000;80;25.280000;259.000000;94;22.020000;149.500000;107;6.730000;12.700000;6;3.430000;2;False.
NM;56;408;385-5722;no;no;0;197.000000;110;33.490000;222.800000;102;18.940000;225.300000;91;10.140000;10.600000;6;2.860000;2;False.
NM;122;408;385-8730;no;yes;23;134.200000;85;22.810000;227.300000;132;19.320000;122.400000;96;5.510000;8.500000;2;2.300000;2;False.
NM;94;415;388-8891;no;no;0;108.000000;79;18.360000;241.900000;152;20.560000;252.100000;92;11.340000;10.400000;3;2.810000;3;False.
NM;65;415;389-8096;no;no;0;105.700000;95;17.970000;141.800000;100;12.050000;180.500000;105;8.120000;6.600000;12;1.780000;2;False.
NM;118;510;395-4509;no;no;0;205.200000;115;34.880000;184.800000;137;15.710000;176.100000;115;7.920000;7.000000;6;1.890000;0;False.
NM;183;415;397-7453;no;no;0;190.000000;100;32.300000;246.600000;78;20.960000;304.200000;107;13.690000;9.500000;4;2.570000;1;False.
NM;161;408;397-8011;no;no;0;107.500000;121;18.280000;256.400000;46;21.790000;247.200000;131;11.120000;12.600000;3;3.400000;2;False.
NM;155;415;399-3164;no;no;0;190.300000;123;32.350000;301.300000;96;25.610000;214.600000;134;9.660000;8.000000;3;2.160000;1;False.
NM;30;415;405-8370;no;no;0;169.900000;144;28.880000;225.200000;118;19.140000;169.700000;93;7.640000;11.400000;7;3.080000;1;False.
NM;103;415;417-6330;no;no;0;173.500000;83;29.500000;244.300000;65;20.770000;221.600000;66;9.970000;9.700000;2;2.620000;3;False.
NV;183;415;330-3429;no;no;0;116.700000;92;19.840000;213.800000;112;18.170000;214.300000;112;9.640000;9.700000;6;2.620000;2;False.
NV;87;510;331-8484;no;yes;39;82.600000;113;14.040000;224.400000;63;19.070000;163.600000;88;7.360000;9.500000;1;2.570000;3;False.
NV;148;510;333-9643;no;no;0;216.200000;95;36.750000;185.700000;105;15.780000;300.000000;143;13.500000;10.000000;5;2.700000;2;False.
NV;93;408;335-3880;no;no;0;114.300000;100;19.430000;221.100000;103;18.790000;126.300000;88;5.680000;10.900000;9;2.940000;0;False.
NV;125;510;336-1574;no;no;0;168.600000;99;28.660000;175.600000;107;14.930000;243.300000;92;10.950000;10.900000;7;2.940000;0;False.
NV;116;510;341-7279;no;yes;35;118.000000;103;20.060000;167.200000;106;14.210000;205.700000;102;9.260000;11.800000;2;3.190000;2;False.
NV;3;510;344-2416;no;yes;27;67.400000;116;11.460000;244.000000;78;20.740000;281.100000;93;12.650000;11.400000;2;3.080000;2;False.
NV;178;408;359-4587;no;no;0;275.400000;150;46.820000;187.500000;62;15.940000;147.100000;126;6.620000;13.600000;3;3.670000;1;False.
NV;116;408;360-1320;no;no;0;110.900000;54;18.850000;213.400000;82;18.140000;186.200000;116;8.380000;7.900000;2;2.130000;2;False.
NV;124;415;368-5628;no;no;0;234.400000;61;39.850000;179.300000;111;15.240000;285.500000;117;12.850000;10.400000;6;2.810000;3;False.
NV;102;415;373-5196;no;no;0;144.400000;87;24.550000;266.500000;128;22.650000;217.600000;59;9.790000;7.100000;7;1.920000;0;False.
NV;77;415;378-8572;no;no;0;142.300000;112;24.190000;306.300000;111;26.040000;196.500000;82;8.840000;9.900000;1;2.670000;1;False.
NV;94;510;379-8805;no;no;0;190.600000;108;32.400000;152.300000;95;12.950000;144.700000;97;6.510000;7.500000;5;2.030000;1;False.
NV;162;415;380-6571;no;no;0;115.100000;89;19.570000;196.800000;111;16.730000;212.400000;98;9.560000;11.400000;3;3.080000;2;False.
NV;143;408;393-5284;no;no;0;155.500000;101;26.440000;213.400000;89;18.140000;237.900000;61;10.710000;7.600000;11;2.050000;1;False.
NV;81;415;395-5783;no;no;0;145.400000;132;24.720000;129.300000;91;10.990000;186.400000;109;8.390000;5.200000;4;1.400000;1;False.
NV;138;510;395-8595;no;no;0;171.400000;117;29.140000;115.200000;128;9.790000;224.500000;115;10.100000;17.000000;4;4.590000;3;False.
NV;124;408;396-3068;no;no;0;151.100000;123;25.690000;187.400000;104;15.930000;255.400000;93;11.490000;5.300000;3;1.430000;1;False.
NV;27;510;398-7414;no;no;0;177.600000;121;30.190000;296.800000;92;25.230000;192.900000;106;8.680000;7.600000;3;2.050000;3;False.
NV;77;415;401-1252;no;no;0;239.200000;114;40.660000;150.000000;115;12.750000;160.800000;81;7.240000;10.300000;2;2.780000;5;False.
NV;136;415;416-5261;no;yes;21;179.400000;88;30.500000;181.100000;97;15.390000;320.700000;120;14.430000;9.500000;4;2.570000;2;False.
NV;177;415;416-7679;no;yes;27;230.200000;106;39.130000;196.100000;78;16.670000;215.400000;108;9.690000;10.400000;2;2.810000;1;False.
NV;121;408;419-2369;no;yes;44;116.000000;85;19.720000;150.100000;120;12.760000;246.800000;98;11.110000;12.000000;2;3.240000;1;False.
NV;107;510;419-9688;yes;no;0;234.100000;91;39.800000;163.100000;105;13.860000;282.500000;100;12.710000;10.000000;3;2.700000;1;False.
NV;113;415;422-6690;no;yes;23;205.000000;101;34.850000;152.000000;60;12.920000;158.600000;59;7.140000;10.200000;5;2.750000;2;False.
NY;60;510;328-4231;no;yes;31;191.800000;75;32.610000;267.800000;135;22.760000;200.500000;62;9.020000;12.800000;3;3.460000;2;False.
NY;142;415;337-1151;no;no;0;145.400000;93;24.720000;209.100000;98;17.770000;214.000000;96;9.630000;10.900000;1;2.940000;1;False.
NY;156;408;337-6851;no;no;0;174.300000;95;29.630000;186.600000;128;15.860000;258.200000;105;11.620000;12.900000;5;3.480000;3;False.
NY;104;415;338-3781;no;no;0;156.200000;93;26.550000;193.000000;54;16.410000;222.700000;94;10.020000;13.100000;5;3.540000;1;False.
NY;119;415;343-1458;no;no;0;133.400000;102;22.680000;204.600000;71;17.390000;196.900000;103;8.860000;11.100000;7;3.000000;1;False.
NY;61;415;343-9645;no;no;0;197.700000;118;33.610000;152.200000;96;12.940000;221.000000;93;9.950000;7.000000;3;1.890000;2;False.
NY;116;510;346-4984;no;no;0;89.500000;128;15.220000;180.800000;137;15.370000;193.100000;94;8.690000;14.000000;3;3.780000;2;False.
NY;160;408;352-6084;no;no;0;216.800000;77;36.860000;207.300000;117;17.620000;228.600000;117;10.290000;5.600000;2;1.510000;1;False.
NY;78;510;362-2353;no;no;0;152.900000;81;25.990000;256.600000;82;21.810000;173.600000;112;7.810000;5.300000;6;1.430000;2;False.
NY;94;415;363-1123;no;no;0;190.400000;91;32.370000;92.000000;107;7.820000;224.800000;108;10.120000;13.600000;17;3.670000;2;False.
NY;91;415;377-9829;no;yes;20;146.100000;98;24.840000;277.400000;104;23.580000;137.700000;100;6.200000;6.200000;3;1.670000;1;False.
NY;40;510;379-2991;no;no;0;115.700000;105;19.670000;127.800000;113;10.860000;107.500000;91;4.840000;9.300000;6;2.510000;1;False.
NY;111;415;382-4872;no;no;0;181.800000;117;30.910000;158.100000;91;13.440000;266.200000;123;11.980000;9.700000;9;2.620000;0;False.
NY;99;415;386-4581;no;no;0;145.600000;102;24.750000;230.900000;87;19.630000;181.500000;86;8.170000;11.400000;7;3.080000;1;False.
NY;122;415;386-6580;no;no;0;141.400000;128;24.040000;146.400000;70;12.440000;123.000000;75;5.540000;8.100000;4;2.190000;0;False.
NY;137;415;389-2540;yes;no;0;174.000000;123;29.580000;161.300000;115;13.710000;260.700000;98;11.730000;11.400000;3;3.080000;2;False.
NY;47;415;391-1348;no;yes;37;163.500000;77;27.800000;203.100000;102;17.260000;232.000000;87;10.440000;7.800000;4;2.110000;2;False.
NY;104;415;391-1793;no;yes;26;189.100000;112;32.150000;178.200000;97;15.150000;199.300000;104;8.970000;11.100000;4;3.000000;1;False.
NY;99;415;393-5897;no;no;0;182.600000;83;31.040000;154.500000;111;13.130000;196.000000;57;8.820000;12.100000;5;3.270000;0;False.
NY;15;510;394-3312;yes;no;0;141.400000;80;24.040000;123.900000;76;10.530000;323.500000;88;14.560000;8.100000;3;2.190000;2;False.
NY;91;510;394-8256;no;no;0;109.800000;100;18.670000;189.600000;104;16.120000;206.700000;85;9.300000;11.100000;3;3.000000;1;False.
NY;112;408;396-7687;no;yes;30;60.600000;113;10.300000;165.900000;96;14.100000;132.800000;99;5.980000;13.300000;7;3.590000;0;False.
NY;122;510;397-3943;no;no;0;145.600000;102;24.750000;284.700000;111;24.200000;228.200000;91;10.270000;12.200000;5;3.290000;0;False.
NY;87;415;399-5426;no;no;0;204.800000;101;34.820000;161.000000;80;13.690000;285.700000;89;12.860000;9.500000;3;2.570000;0;False.
NY;11;415;401-4650;no;no;0;143.400000;130;24.380000;289.400000;50;24.600000;194.000000;100;8.730000;9.700000;6;2.620000;2;False.
NY;31;408;401-7335;no;yes;28;171.800000;116;29.210000;240.700000;125;20.460000;245.500000;80;11.050000;10.600000;7;2.860000;1;False.
NY;115;510;402-1607;no;yes;16;133.300000;110;22.660000;185.700000;111;15.780000;161.500000;113;7.270000;5.600000;4;1.510000;2;False.
NY;98;408;403-4917;no;no;0;171.700000;99;29.190000;174.800000;87;14.860000;189.600000;130;8.530000;7.800000;6;2.110000;1;False.
NY;122;415;403-9468;no;yes;37;163.000000;107;27.710000;312.800000;118;26.590000;200.000000;85;9.000000;11.600000;5;3.130000;1;False.
NY;112;415;404-9504;no;yes;23;286.600000;79;48.720000;315.300000;102;26.800000;193.900000;101;8.730000;10.300000;6;2.780000;1;False.
NY;120;510;405-5083;no;yes;27;128.500000;115;21.850000;163.700000;91;13.910000;242.900000;121;10.930000;0.000000;0;0.000000;1;False.
NY;148;408;407-7464;no;no;0;208.400000;120;35.430000;174.400000;99;14.820000;310.700000;105;13.980000;11.200000;4;3.020000;1;False.
NY;89;415;408-7015;no;no;0;89.500000;66;15.220000;179.300000;104;15.240000;225.100000;116;10.130000;12.300000;1;3.320000;3;False.
NY;59;408;415-4609;no;no;0;107.800000;113;18.330000;216.600000;125;18.410000;217.500000;92;9.790000;9.900000;3;2.670000;2;False.
NY;94;510;417-3046;yes;no;0;243.200000;109;41.340000;147.000000;88;12.500000;94.900000;99;4.270000;7.200000;4;1.940000;4;False.
NY;150;415;421-6268;no;yes;35;139.600000;72;23.730000;332.800000;170;28.290000;213.800000;105;9.620000;8.800000;2;2.380000;2;False.
NY;147;510;421-7205;no;yes;33;251.500000;107;42.760000;234.100000;110;19.900000;213.400000;87;9.600000;10.400000;6;2.810000;3;False.
OH;61;510;327-5525;yes;yes;16;143.500000;76;24.400000;242.600000;58;20.620000;147.700000;95;6.650000;11.300000;3;3.050000;0;False.
OH;162;415;328-8747;no;no;0;135.200000;98;22.980000;242.000000;107;20.570000;246.900000;96;11.110000;10.200000;2;2.750000;2;False.
OH;74;415;336-5661;no;no;0;136.700000;106;23.240000;228.600000;105;19.430000;265.300000;114;11.940000;9.800000;4;2.650000;0;False.
OH;65;408;336-7600;no;no;0;187.900000;116;31.940000;157.600000;117;13.400000;227.300000;86;10.230000;7.500000;6;2.030000;1;False.
OH;160;415;337-9326;no;no;0;206.300000;66;35.070000;241.100000;109;20.490000;227.800000;102;10.250000;11.700000;6;3.160000;0;False.
OH;149;408;340-5930;no;no;0;196.300000;108;33.370000;136.800000;96;11.630000;154.700000;87;6.960000;7.700000;3;2.080000;2;False.
OH;102;415;342-6316;no;no;0;114.800000;125;19.520000;81.900000;126;6.960000;304.300000;101;13.690000;12.000000;4;3.240000;0;False.
OH;83;510;342-9480;no;no;0;227.900000;78;38.740000;207.500000;115;17.640000;211.700000;100;9.530000;12.100000;5;3.270000;1;False.
OH;164;510;347-1263;no;yes;27;159.700000;102;27.150000;168.800000;113;14.350000;244.100000;127;10.980000;9.600000;9;2.590000;3;False.
OH;56;408;349-2654;no;no;0;91.100000;90;15.490000;179.300000;115;15.240000;300.700000;89;13.530000;11.900000;8;3.210000;2;False.
OH;87;510;350-5993;no;no;0;153.300000;106;26.060000;224.500000;117;19.080000;273.400000;152;12.300000;8.900000;5;2.400000;2;False.
OH;135;415;351-7807;no;no;0;173.400000;107;29.480000;222.000000;84;18.870000;64.200000;94;2.890000;13.700000;6;3.700000;1;False.
OH;88;408;354-3040;no;no;0;274.600000;105;46.680000;161.100000;121;13.690000;194.400000;123;8.750000;9.200000;4;2.480000;2;False.
OH;134;408;355-6826;no;no;0;202.700000;105;34.460000;224.900000;90;19.120000;253.900000;108;11.430000;12.100000;7;3.270000;0;False.
OH;86;415;356-3448;no;yes;29;225.400000;79;38.320000;187.100000;112;15.900000;281.100000;112;12.650000;12.900000;3;3.480000;1;False.
OH;146;415;358-3604;no;no;0;169.500000;93;28.820000;230.900000;71;19.630000;269.800000;115;12.140000;9.000000;7;2.430000;2;False.
OH;119;415;359-5718;no;yes;35;217.100000;92;36.910000;220.800000;134;18.770000;249.500000;93;11.230000;8.000000;5;2.160000;2;False.
OH;114;415;363-2602;no;no;0;191.500000;88;32.560000;175.200000;78;14.890000;220.300000;118;9.910000;0.000000;0;0.000000;0;False.
OH;106;415;364-4927;no;no;0;158.600000;112;26.960000;220.000000;114;18.700000;252.900000;106;11.380000;9.100000;3;2.460000;0;False.
OH;147;415;365-5682;yes;yes;24;219.900000;118;37.380000;208.500000;116;17.720000;352.500000;111;15.860000;8.100000;4;2.190000;3;False.
OH;107;415;371-7191;no;yes;26;161.600000;123;27.470000;195.500000;103;16.620000;254.400000;103;11.450000;13.700000;3;3.700000;1;False.
OH;84;408;375-9999;yes;no;0;299.400000;71;50.900000;61.900000;88;5.260000;196.900000;89;8.860000;6.600000;7;1.780000;2;False.
OH;83;415;376-5375;no;yes;25;191.300000;95;32.520000;250.700000;136;21.310000;249.400000;86;11.220000;17.600000;5;4.750000;2;False.
OH;68;510;380-9990;no;no;0;143.600000;80;24.410000;134.300000;65;11.420000;215.600000;84;9.700000;15.500000;5;4.190000;2;False.
OH;119;415;385-7922;no;yes;27;220.100000;128;37.420000;268.200000;133;22.800000;146.500000;80;6.590000;11.100000;3;3.000000;0;False.
OH;116;415;386-5684;no;yes;27;204.700000;118;34.800000;209.400000;91;17.800000;212.900000;67;9.580000;7.000000;2;1.890000;2;False.
OH;146;408;391-8554;no;yes;31;202.500000;91;34.430000;241.400000;108;20.520000;169.600000;77;7.630000;7.800000;2;2.110000;1;False.
OH;93;415;397-9184;no;yes;42;152.300000;90;25.890000;267.500000;102;22.740000;266.900000;130;12.010000;11.300000;5;3.050000;7;False.
OH;169;408;401-5169;no;no;0;147.200000;115;25.020000;161.900000;123;13.760000;142.100000;103;6.390000;7.200000;6;1.940000;3;False.
OH;134;415;406-4158;no;no;0;7.800000;86;1.330000;171.400000;100;14.570000;186.500000;80;8.390000;12.900000;2;3.480000;2;False.
OH;136;415;407-2248;no;yes;31;143.100000;88;24.330000;236.600000;65;20.110000;227.800000;120;10.250000;11.400000;5;3.080000;2;False.
OH;66;415;408-6305;no;no;0;170.500000;103;28.990000;254.300000;77;21.620000;197.300000;138;8.880000;10.500000;2;2.840000;2;False.
OH;107;510;411-3095;no;yes;38;219.400000;92;37.300000;180.500000;73;15.340000;104.100000;91;4.680000;11.000000;1;2.970000;2;False.
OK;155;415;328-1206;no;yes;23;243.900000;112;41.460000;133.000000;106;11.310000;213.700000;123;9.620000;13.400000;11;3.620000;2;False.
OK;159;510;333-3460;no;no;0;198.800000;107;33.800000;195.500000;91;16.620000;213.300000;120;9.600000;16.500000;7;4.460000;5;False.
OK;177;408;333-9133;no;no;0;175.400000;99;29.820000;155.300000;83;13.200000;179.400000;86;8.070000;11.500000;3;3.110000;1;False.
OK;49;415;336-6085;no;no;0;213.800000;79;36.350000;265.100000;93;22.530000;239.800000;128;10.790000;15.600000;7;4.210000;0;False.
OK;88;408;338-8050;no;no;0;65.400000;97;11.120000;168.200000;76;14.300000;236.000000;113;10.620000;13.800000;1;3.730000;2;False.
OK;35;510;350-2340;no;yes;37;181.200000;76;30.800000;177.600000;98;15.100000;228.000000;136;10.260000;5.000000;3;1.350000;2;False.
OK;160;408;350-4820;no;no;0;166.400000;117;28.290000;317.000000;129;26.950000;160.400000;121;7.220000;10.000000;2;2.700000;1;False.
OK;46;415;354-8191;no;no;0;164.200000;116;27.910000;196.200000;153;16.680000;236.100000;119;10.620000;8.100000;1;2.190000;1;False.
OK;110;510;356-2302;no;no;0;188.000000;127;31.960000;90.500000;118;7.690000;150.300000;64;6.760000;15.300000;3;4.130000;3;False.
OK;35;415;362-4159;no;no;0;179.200000;59;30.460000;283.300000;101;24.080000;285.400000;83;12.840000;5.800000;7;1.570000;2;False.
OK;149;510;365-9079;yes;no;0;180.900000;79;30.750000;194.900000;83;16.570000;197.800000;109;8.900000;8.800000;9;2.380000;3;False.
OK;74;415;366-5918;no;no;0;200.400000;87;34.070000;309.200000;105;26.280000;152.100000;118;6.840000;10.000000;2;2.700000;1;False.
OK;155;408;367-6136;no;yes;30;61.600000;103;10.470000;255.100000;110;21.680000;225.900000;96;10.170000;12.400000;5;3.350000;1;False.
OK;84;510;369-1904;no;no;0;203.400000;125;34.580000;182.900000;88;15.550000;213.700000;121;9.620000;13.800000;2;3.730000;1;False.
OK;104;415;371-5811;no;no;0;113.600000;87;19.310000;158.600000;98;13.480000;187.700000;87;8.450000;10.500000;6;2.840000;2;False.
OK;134;415;378-2397;no;no;0;164.900000;115;28.030000;126.500000;96;10.750000;238.500000;125;10.730000;10.000000;9;2.700000;2;False.
OK;79;510;381-4565;no;no;0;147.000000;72;24.990000;165.700000;102;14.080000;243.200000;107;10.940000;8.400000;9;2.270000;1;False.
OK;189;415;383-2537;no;no;0;208.300000;106;35.410000;236.700000;123;20.120000;179.100000;120;8.060000;11.300000;5;3.050000;3;False.
OK;87;415;386-8118;no;no;0;205.200000;106;34.880000;99.500000;122;8.460000;189.500000;75;8.530000;13.400000;3;3.620000;1;False.
OK;63;415;388-7355;no;no;0;128.700000;78;21.880000;240.800000;133;20.470000;237.700000;121;10.700000;12.800000;6;3.460000;1;False.
OK;123;415;393-3635;no;yes;27;198.700000;127;33.780000;249.000000;105;21.170000;173.200000;124;7.790000;12.500000;5;3.380000;1;False.
OK;117;415;394-2553;no;yes;31;104.900000;115;17.830000;237.600000;125;20.200000;263.400000;104;11.850000;7.700000;6;2.080000;3;False.
OK;52;415;397-9928;no;no;0;124.900000;131;21.230000;300.500000;118;25.540000;192.500000;106;8.660000;11.600000;4;3.130000;2;False.
OK;101;408;405-1780;no;no;0;209.600000;107;35.630000;228.800000;96;19.450000;172.400000;85;7.760000;7.600000;2;2.050000;3;False.
OK;125;415;406-5059;no;yes;36;201.300000;117;34.220000;42.200000;78;3.590000;125.700000;104;5.660000;5.400000;3;1.460000;1;False.
OK;118;408;408-6496;no;yes;23;289.500000;52;49.220000;166.600000;111;14.160000;119.100000;88;5.360000;9.500000;4;2.570000;1;False.
OK;92;510;411-8140;no;no;0;176.300000;85;29.970000;93.400000;125;7.940000;207.200000;107;9.320000;9.600000;1;2.590000;2;False.
OK;93;415;418-4658;no;yes;32;116.900000;120;19.870000;232.400000;97;19.750000;127.700000;112;5.750000;11.000000;9;2.970000;0;False.
OR;80;510;331-4807;no;no;0;203.700000;92;34.630000;216.400000;97;18.390000;154.200000;66;6.940000;7.600000;5;2.050000;2;False.
OR;116;415;331-7425;yes;no;0;215.400000;104;36.620000;204.800000;79;17.410000;278.500000;109;12.530000;12.600000;5;3.400000;3;False.
OR;149;415;332-9460;yes;no;0;176.200000;87;29.950000;145.000000;81;12.330000;249.500000;92;11.230000;5.700000;4;1.540000;0;False.
OR;110;408;333-3421;no;no;0;149.800000;112;25.470000;180.000000;93;15.300000;140.000000;119;6.300000;11.700000;4;3.160000;2;False.
OR;124;510;337-3868;no;no;0;169.300000;108;28.780000;178.600000;91;15.180000;242.300000;82;10.900000;12.200000;3;3.290000;1;False.
OR;151;510;339-1405;no;no;0;156.400000;108;26.590000;233.400000;118;19.840000;195.700000;141;8.810000;7.700000;6;2.080000;4;False.
OR;165;415;343-3356;no;no;0;216.600000;126;36.820000;190.800000;104;16.220000;224.700000;123;10.110000;12.400000;8;3.350000;0;False.
OR;163;408;346-3445;no;yes;25;219.600000;99;37.330000;210.400000;99;17.880000;242.700000;88;10.920000;13.800000;8;3.730000;2;False.
OR;66;408;348-7409;no;no;0;87.600000;76;14.890000;262.000000;111;22.270000;184.600000;125;8.310000;9.200000;5;2.480000;1;False.
OR;135;415;353-3994;no;no;0;194.800000;97;33.120000;235.300000;118;20.000000;174.400000;126;7.850000;11.000000;3;2.970000;1;False.
OR;161;415;353-7096;no;no;0;105.400000;70;17.920000;214.800000;122;18.260000;223.600000;126;10.060000;7.800000;5;2.110000;0;False.
OR;27;510;355-2840;no;no;0;232.100000;81;39.460000;210.800000;101;17.920000;165.400000;87;7.440000;15.000000;6;4.050000;5;False.
OR;89;415;357-8515;no;yes;12;188.000000;105;31.960000;151.300000;107;12.860000;201.900000;132;9.090000;10.500000;3;2.840000;2;False.
OR;161;415;362-4685;no;no;0;178.100000;109;30.280000;146.500000;86;12.450000;137.600000;78;6.190000;8.500000;2;2.300000;1;False.
OR;95;415;364-8774;no;no;0;167.600000;96;28.490000;176.000000;89;14.960000;250.900000;113;11.290000;13.400000;6;3.620000;2;False.
OR;60;415;366-9430;no;no;0;207.800000;109;35.330000;123.500000;112;10.500000;291.600000;115;13.120000;5.700000;9;1.540000;0;False.
OR;166;510;367-4853;no;no;0;199.600000;93;33.930000;214.300000;99;18.220000;196.800000;110;8.860000;7.200000;5;1.940000;3;False.
OR;113;415;367-5923;no;no;0;159.800000;143;27.170000;210.100000;93;17.860000;175.100000;86;7.880000;13.100000;7;3.540000;2;False.
OR;120;415;368-8283;no;no;0;252.000000;120;42.840000;150.200000;106;12.770000;151.800000;96;6.830000;9.600000;1;2.590000;2;False.
OR;80;415;375-4900;no;no;0;113.200000;86;19.240000;185.500000;97;15.770000;237.300000;145;10.680000;9.500000;5;2.570000;1;False.
OR;38;415;375-8013;no;no;0;194.400000;94;33.050000;186.700000;95;15.870000;223.300000;90;10.050000;10.800000;5;2.920000;3;False.
OR;49;510;376-4519;no;no;0;119.400000;69;20.300000;273.300000;92;23.230000;214.400000;153;9.650000;12.400000;7;3.350000;2;False.
OR;133;415;378-1144;no;no;0;143.800000;71;24.450000;184.000000;131;15.640000;275.500000;132;12.400000;12.900000;4;3.480000;3;False.
OR;161;408;378-3879;no;no;0;196.600000;73;33.420000;170.200000;79;14.470000;194.300000;79;8.740000;12.500000;3;3.380000;1;False.
OR;98;415;378-6772;yes;no;0;12.500000;67;2.130000;256.600000;90;21.810000;169.400000;88;7.620000;7.700000;9;2.080000;1;False.
OR;125;408;379-1336;no;yes;32;96.500000;109;16.410000;145.800000;109;12.390000;174.400000;82;7.850000;9.400000;2;2.540000;1;False.
OR;129;408;382-1104;no;no;0;98.000000;99;16.660000;240.700000;62;20.460000;254.800000;123;11.470000;10.500000;4;2.840000;0;False.
OR;21;510;383-5976;no;yes;31;135.900000;90;23.100000;271.000000;84;23.040000;179.100000;89;8.060000;9.500000;7;2.570000;6;False.
OR;53;415;386-1418;no;no;0;184.800000;98;31.420000;216.400000;125;18.390000;141.100000;116;6.350000;18.400000;3;4.970000;2;False.
OR;92;415;386-8536;no;no;0;196.500000;82;33.410000;190.000000;89;16.150000;163.200000;99;7.340000;10.800000;2;2.920000;2;False.
OR;177;408;393-2812;no;no;0;84.900000;77;14.430000;257.500000;109;21.890000;210.500000;66;9.470000;7.500000;5;2.030000;2;False.
OR;51;510;394-3023;no;no;0;51.800000;107;8.810000;230.200000;104;19.570000;227.500000;118;10.240000;10.400000;4;2.810000;2;False.
OR;87;510;395-1898;no;yes;22;240.800000;102;40.940000;75.900000;106;6.450000;224.600000;115;10.110000;7.100000;3;1.920000;2;False.
OR;101;415;398-5851;no;no;0;118.600000;89;20.160000;199.600000;97;16.970000;53.300000;61;2.400000;11.500000;5;3.110000;1;False.
OR;159;510;400-1899;no;no;0;114.800000;98;19.520000;192.600000;101;16.370000;259.000000;108;11.660000;12.200000;5;3.290000;0;False.
OR;82;415;400-3147;no;yes;19;146.500000;73;24.910000;246.400000;65;20.940000;199.000000;114;8.960000;4.100000;4;1.110000;1;False.
OR;69;415;401-8377;no;no;0;167.500000;76;28.480000;242.100000;92;20.580000;101.200000;103;4.550000;11.400000;4;3.080000;2;False.
OR;117;415;402-2482;no;yes;17;221.300000;82;37.620000;167.600000;100;14.250000;262.700000;87;11.820000;4.400000;4;1.190000;0;False.
OR;64;510;407-6391;no;no;0;213.500000;93;36.300000;166.600000;114;14.160000;122.000000;78;5.490000;14.100000;3;3.810000;3;False.
OR;6;408;408-1331;no;no;0;226.500000;93;38.510000;152.100000;122;12.930000;164.400000;98;7.400000;9.400000;4;2.540000;3;False.
OR;76;415;410-9477;no;no;0;169.500000;77;28.820000;124.000000;87;10.540000;219.400000;92;9.870000;10.000000;3;2.700000;0;False.
OR;25;408;422-5874;no;no;0;178.800000;90;30.400000;141.200000;72;12.000000;203.000000;99;9.140000;8.400000;5;2.270000;2;False.
