State;Account Length;Area Code;Phone;Int'l Plan;VMail Plan;VMail Message;Day Mins;Day Calls;Day Charge;Eve Mins;Eve Calls;Eve Charge;Night Mins;Night Calls;Night Charge;Intl Mins;Intl Calls;Intl Charge;CustServ Calls;Churn?
NC;101;415;354-2985;no;no;0;232.700000;114;39.560000;186.400000;123;15.840000;153.300000;122;6.900000;11.500000;6;3.110000;5;
NC;104;415;357-2429;no;yes;18;182.100000;66;30.960000;213.600000;65;18.160000;193.000000;108;8.690000;13.400000;9;3.620000;2;
NC;73;408;362-8378;no;no;0;187.800000;95;31.930000;149.200000;143;12.680000;201.400000;113;9.060000;11.000000;4;2.970000;2;
NC;149;510;363-1719;no;no;0;207.300000;115;35.240000;198.400000;82;16.860000;114.100000;83;5.130000;8.600000;4;2.320000;1;
NC;170;415;366-4444;no;no;0;246.400000;107;41.890000;228.100000;124;19.390000;166.400000;95;7.490000;9.100000;8;2.460000;0;
NC;117;510;376-5471;no;no;0;214.400000;94;36.450000;138.000000;149;11.730000;148.700000;102;6.690000;9.900000;1;2.670000;2;
NC;103;510;379-2508;no;no;0;166.600000;84;28.320000;192.400000;91;16.350000;167.900000;115;7.560000;7.700000;6;2.080000;1;
NC;182;415;379-6970;no;no;0;279.500000;118;47.520000;203.200000;113;17.270000;174.200000;101;7.840000;10.700000;4;2.890000;2;
NC;95;408;384-3413;no;no;0;128.600000;115;21.860000;216.200000;88;18.380000;255.300000;96;11.490000;6.300000;2;1.700000;6;
NC;86;510;391-8626;no;no;0;190.500000;115;32.390000;179.600000;130;15.270000;258.500000;89;11.630000;10.100000;5;2.730000;3;
NC;26;415;393-3300;no;no;0;234.500000;109;39.870000;216.500000;129;18.400000;191.600000;94;8.620000;3.500000;6;0.950000;3;
NC;103;415;396-4845;no;no;0;263.400000;118;44.780000;179.100000;69;15.220000;214.700000;112;9.660000;10.300000;2;2.780000;0;
NC;122;415;396-8662;no;no;0;215.600000;86;36.650000;167.800000;59;14.260000;207.000000;67;9.320000;6.400000;8;1.730000;3;
NC;114;408;405-7542;no;no;0;193.000000;101;32.810000;250.000000;81;21.250000;133.300000;79;6.000000;9.600000;2;2.590000;2;
NC;54;415;407-7258;yes;no;0;190.500000;108;32.390000;259.700000;108;22.070000;141.500000;111;6.370000;9.700000;2;2.620000;2;
NC;73;415;414-5786;no;yes;31;194.400000;104;33.050000;176.000000;84;14.960000;230.100000;110;10.350000;11.500000;3;3.110000;0;
NC;127;415;418-5141;no;yes;25;82.200000;95;13.970000;163.300000;109;13.880000;264.900000;104;11.920000;5.100000;6;1.380000;0;
NC;80;415;420-8435;yes;no;0;189.100000;122;32.150000;223.200000;92;18.970000;269.000000;116;12.110000;13.900000;3;3.750000;2;
NC;76;510;421-8141;no;no;0;165.700000;94;28.170000;257.400000;80;21.880000;170.800000;114;7.690000;10.000000;4;2.700000;1;
ND;118;415;329-3458;no;yes;39;91.500000;125;15.560000;219.900000;113;18.690000;229.000000;99;10.310000;12.700000;8;3.430000;2;
ND;166;510;345-8433;no;no;0;197.900000;89;33.640000;251.000000;113;21.340000;138.300000;85;6.220000;11.200000;2;3.020000;2;
ND;154;408;346-4216;no;yes;35;224.000000;102;38.080000;192.000000;99;16.320000;163.100000;100;7.340000;9.600000;2;2.590000;0;
ND;98;510;347-9737;no;no;0;187.200000;127;31.820000;195.600000;88;16.630000;181.800000;129;8.180000;5.100000;4;1.380000;1;
ND;124;415;351-1466;no;no;0;150.300000;101;25.550000;255.900000;112;21.750000;136.700000;62;6.150000;12.500000;4;3.380000;2;
ND;60;510;353-9339;no;no;0;203.200000;99;34.540000;235.800000;131;20.040000;224.900000;112;10.120000;15.100000;6;4.080000;2;
ND;35;415;361-4137;no;no;0;260.800000;87;44.340000;258.100000;78;21.940000;131.300000;123;5.910000;5.800000;2;1.570000;1;
ND;82;415;362-9983;no;yes;29;163.800000;77;27.850000;134.900000;112;11.470000;79.300000;95;3.570000;8.800000;2;2.380000;2;
ND;101;415;364-5510;no;yes;36;123.700000;125;21.030000;172.600000;106;14.670000;280.500000;127;12.620000;8.800000;4;2.380000;1;
ND;105;415;366-8036;no;yes;23;193.500000;85;32.900000;220.200000;90;18.720000;272.400000;111;12.260000;8.500000;5;2.300000;0;
ND;180;415;369-1929;no;no;0;224.900000;105;38.230000;250.000000;101;21.250000;216.100000;73;9.720000;6.700000;5;1.810000;3;
ND;136;510;375-8596;yes;no;0;256.800000;90;43.660000;230.100000;104;19.560000;143.600000;82;6.460000;9.100000;10;2.460000;3;
ND;145;415;378-1936;no;no;0;245.800000;116;41.790000;286.700000;91;24.370000;240.700000;115;10.830000;9.000000;13;2.430000;1;
ND;135;510;378-4013;yes;yes;24;127.700000;54;21.710000;215.000000;105;18.280000;234.300000;84;10.540000;5.800000;4;1.570000;2;
ND;101;415;379-4583;no;yes;28;105.900000;132;18.000000;231.700000;107;19.690000;281.300000;120;12.660000;10.700000;5;2.890000;1;
ND;123;408;383-8364;no;no;0;159.100000;94;27.050000;241.600000;119;20.540000;202.400000;120;9.110000;6.500000;1;1.760000;1;
ND;56;510;384-5335;no;no;0;164.300000;92;27.930000;233.700000;107;19.860000;187.300000;104;8.430000;11.800000;1;3.190000;2;
ND;177;408;384-9033;no;no;0;189.500000;99;32.220000;176.300000;117;14.990000;225.900000;112;10.170000;14.200000;2;3.830000;1;
ND;104;415;389-7620;no;no;0;118.500000;92;20.150000;177.800000;109;15.110000;255.700000;98;11.510000;12.100000;4;3.270000;1;
ND;68;408;391-8369;no;no;0;219.600000;97;37.330000;141.100000;144;11.990000;205.700000;101;9.260000;10.800000;4;2.920000;2;
ND;131;408;393-9548;no;yes;33;177.100000;100;30.110000;194.000000;85;16.490000;253.400000;124;11.400000;5.200000;5;1.400000;1;
ND;101;415;395-1380;no;no;0;217.700000;118;37.010000;231.700000;128;19.690000;185.300000;128;8.340000;0.000000;0;0.000000;3;
ND;122;408;395-1901;no;no;0;231.200000;141;39.300000;267.800000;136;22.760000;240.300000;100;10.810000;8.800000;5;2.380000;1;
ND;75;408;396-4171;no;yes;24;225.500000;119;38.340000;182.000000;108;15.470000;270.900000;106;12.190000;9.400000;2;2.540000;3;
ND;182;415;400-3945;no;no;0;104.900000;111;17.830000;198.500000;120;16.870000;258.200000;91;11.620000;8.000000;5;2.160000;2;
ND;84;415;400-7253;no;yes;33;159.100000;106;27.050000;149.800000;101;12.730000;213.400000;108;9.600000;13.000000;18;3.510000;1;
ND;27;415;405-1589;no;no;0;227.400000;67;38.660000;248.000000;115;21.080000;61.400000;109;2.760000;7.800000;6;2.110000;1;
ND;88;415;414-4162;no;no;0;161.500000;92;27.460000;173.500000;108;14.750000;206.200000;95;9.280000;7.900000;4;2.130000;2;
ND;118;408;419-3427;no;no;0;224.600000;94;38.180000;225.900000;120;19.200000;269.000000;105;12.110000;12.500000;8;3.380000;2;
ND;68;408;421-2723;no;yes;22;82.500000;97;14.030000;289.900000;94;24.640000;180.000000;114;8.100000;4.800000;4;1.300000;3;
NE;105;408;327-6764;no;no;0;162.300000;99;27.590000;212.500000;95;18.060000;214.700000;114;9.660000;11.100000;8;3.000000;4;
NE;123;415;330-6208;no;no;0;150.000000;98;25.500000;89.800000;95;7.630000;326.000000;91;14.670000;11.100000;3;3.000000;3;
NE;174;415;331-3698;no;no;0;124.300000;76;21.130000;277.100000;112;23.550000;250.700000;115;11.280000;15.500000;5;4.190000;3;
NE;131;408;331-4902;no;yes;36;214.200000;115;36.410000;161.700000;117;13.740000;264.700000;102;11.910000;9.500000;4;2.570000;3;
NE;76;415;334-6519;no;no;0;272.700000;97;46.360000;236.400000;95;20.090000;235.500000;105;10.600000;7.700000;2;2.080000;0;
NE;132;510;335-1838;no;no;0;99.500000;110;16.920000;129.100000;80;10.970000;125.100000;124;5.630000;9.700000;3;2.620000;0;
NE;66;415;337-1225;no;no;0;34.000000;133;5.780000;278.600000;61;23.680000;129.600000;120;5.830000;11.500000;3;3.110000;0;
NE;91;510;339-6968;no;no;0;159.000000;109;27.030000;255.100000;142;21.680000;82.400000;73;3.710000;10.100000;4;2.730000;0;
NE;139;415;346-5349;no;yes;25;138.300000;96;23.510000;80.600000;79;6.850000;163.700000;83;7.370000;8.300000;8;2.240000;0;
NE;103;408;347-2378;no;no;0;160.800000;91;27.340000;155.800000;82;13.240000;254.300000;103;11.440000;8.500000;3;2.300000;1;
NE;127;510;348-5567;yes;no;0;180.900000;114;30.750000;209.500000;118;17.810000;249.900000;105;11.250000;7.400000;4;2.000000;2;
NE;77;415;350-1532;no;no;0;169.400000;102;28.800000;184.900000;144;15.720000;234.300000;89;10.540000;2.000000;7;0.540000;1;
NE;46;408;352-7072;no;no;0;210.200000;92;35.730000;227.300000;77;19.320000;200.100000;116;9.000000;13.100000;7;3.540000;1;
NE;90;415;353-6870;no;no;0;145.500000;92;24.740000;217.700000;114;18.500000;146.900000;123;6.610000;10.900000;2;2.940000;3;
NE;124;510;359-9223;no;no;0;191.300000;134;32.520000;261.500000;113;22.230000;182.300000;111;8.200000;10.000000;3;2.700000;1;
NE;154;415;363-6896;no;no;0;191.400000;93;32.540000;205.400000;119;17.460000;205.700000;121;9.260000;10.200000;3;2.750000;3;
NE;149;415;369-5942;no;no;0;156.000000;56;26.520000;56.000000;116;4.760000;163.300000;104;7.350000;8.900000;8;2.400000;0;
NE;139;415;375-9930;no;no;0;211.100000;103;35.890000;206.900000;108;17.590000;193.900000;70;8.730000;5.600000;4;1.510000;0;
NE;94;415;377-1765;no;no;0;252.600000;104;42.940000;169.000000;125;14.370000;170.900000;106;7.690000;11.100000;7;3.000000;2;
NE;67;415;380-3311;no;yes;41;174.700000;86;29.700000;160.600000;93;13.650000;155.300000;108;6.990000;13.400000;1;3.620000;0;
NE;126;415;387-1535;no;no;0;249.800000;96;42.470000;261.900000;92;22.260000;166.800000;108;7.510000;12.700000;4;3.430000;3;
NE;112;415;388-4282;no;no;0;167.600000;100;28.490000;154.500000;90;13.130000;281.400000;107;12.660000;17.300000;3;4.670000;2;
NE;155;408;391-2702;no;yes;21;195.900000;91;33.300000;213.900000;84;18.180000;88.200000;111;3.970000;8.600000;4;2.320000;0;
NE;37;408;393-7892;yes;yes;39;149.700000;122;25.450000;211.100000;75;17.940000;114.300000;90;5.140000;9.200000;4;2.480000;1;
NE;105;415;397-7500;no;yes;27;141.200000;96;24.000000;167.700000;94;14.250000;274.400000;101;12.350000;11.400000;2;3.080000;1;
NE;86;408;399-6852;no;no;0;83.800000;121;14.250000;240.200000;96;20.420000;158.600000;108;7.140000;6.700000;8;1.810000;1;
NE;74;415;400-3150;no;yes;25;194.600000;84;33.080000;119.900000;103;10.190000;175.500000;75;7.900000;13.100000;2;3.540000;2;
NE;194;408;408-3532;no;no;0;48.400000;101;8.230000;281.100000;138;23.890000;218.500000;87;9.830000;18.200000;1;4.910000;1;
NE;44;415;416-8697;no;no;0;240.300000;146;40.850000;164.600000;83;13.990000;240.700000;106;10.830000;10.600000;2;2.860000;1;
NE;78;510;422-8333;no;yes;32;210.300000;116;35.750000;192.200000;83;16.340000;246.100000;92;11.070000;10.800000;4;2.920000;6;
NH;152;510;336-9273;no;no;0;228.100000;93;38.780000;136.400000;106;11.590000;197.300000;107;8.880000;9.000000;2;2.430000;1;
NH;146;510;345-2319;no;no;0;115.600000;77;19.650000;213.600000;100;18.160000;218.400000;72;9.830000;10.700000;6;2.890000;1;
NH;121;510;346-6352;no;yes;35;193.800000;62;32.950000;197.600000;97;16.800000;218.800000;95;9.850000;5.900000;4;1.590000;0;
NH;161;415;349-4397;no;no;0;173.400000;100;29.480000;213.700000;74;18.160000;141.500000;69;6.370000;11.500000;4;3.110000;1;
NH;101;510;352-5081;no;no;0;220.300000;124;37.450000;188.600000;101;16.030000;278.400000;98;12.530000;10.600000;4;2.860000;1;
NH;155;408;353-6300;no;no;0;216.700000;30;36.840000;144.300000;125;12.270000;135.300000;106;6.090000;10.800000;1;2.920000;2;
NH;67;415;355-1113;no;yes;40;104.900000;65;17.830000;216.300000;93;18.390000;217.400000;128;9.780000;9.600000;9;2.590000;1;
NH;125;415;357-1938;yes;no;0;298.400000;78;50.730000;270.500000;142;22.990000;107.300000;84;4.830000;12.200000;2;3.290000;0;
NH;119;415;359-3833;no;yes;19;178.100000;110;30.280000;212.800000;100;18.090000;226.300000;123;10.180000;10.000000;6;2.700000;1;
NH;19;408;361-3337;no;no;0;186.100000;98;31.640000;254.300000;57;21.620000;214.000000;127;9.630000;14.600000;7;3.940000;2;
NH;130;415;373-3549;no;no;0;213.100000;105;36.230000;206.200000;108;17.530000;163.400000;93;7.350000;8.900000;3;2.400000;0;
NH;55;408;373-7690;no;yes;20;189.300000;95;32.180000;118.600000;113;10.080000;250.200000;102;11.260000;12.500000;4;3.380000;2;
NH;90;415;383-2251;no;yes;42;193.300000;66;32.860000;263.300000;85;22.380000;214.400000;97;9.650000;11.100000;4;3.000000;0;
NH;56;415;389-5988;no;yes;24;121.700000;87;20.690000;184.000000;76;15.640000;266.600000;98;12.000000;12.700000;3;3.430000;1;
NH;130;408;390-4003;no;no;0;68.400000;86;11.630000;193.300000;110;16.430000;171.500000;139;7.720000;10.400000;4;2.810000;0;
NH;35;408;393-8762;no;no;0;138.100000;115;23.480000;158.200000;82;13.450000;215.700000;118;9.710000;10.300000;2;2.780000;5;
NH;64;408;394-2445;no;yes;27;182.100000;91;30.960000;169.700000;98;14.420000;164.700000;86;7.410000;10.600000;5;2.860000;2;
NH;120;510;395-2579;no;yes;43;177.900000;117;30.240000;175.100000;70;14.880000;161.300000;117;7.260000;11.500000;4;3.110000;1;
NH;117;510;397-1766;yes;no;0;54.200000;100;9.210000;303.200000;84;25.770000;171.800000;84;7.730000;8.600000;2;2.320000;1;
NH;133;408;401-1454;no;no;0;162.100000;91;27.560000;212.100000;94;18.030000;260.400000;78;11.720000;12.200000;5;3.290000;1;
NH;95;510;409-3018;no;no;0;142.500000;109;24.230000;176.100000;107;14.970000;189.600000;88;8.530000;8.200000;3;2.210000;2;
NH;97;408;410-7553;no;yes;28;283.100000;93;48.130000;185.400000;98;15.760000;312.800000;78;14.080000;6.100000;8;1.650000;1;
NH;93;408;411-1045;no;no;0;179.300000;93;30.480000;188.800000;65;16.050000;253.200000;88;11.390000;12.100000;5;3.270000;1;
NH;119;408;420-3192;no;no;0;138.300000;89;23.510000;170.500000;78;14.490000;263.900000;98;11.880000;13.500000;6;3.650000;3;
NJ;80;415;330-4978;no;no;0;268.700000;120;45.680000;301.000000;147;25.590000;167.000000;140;7.520000;5.800000;1;1.570000;2;
NJ;111;510;332-5084;no;no;0;176.900000;128;30.070000;102.800000;56;8.740000;213.700000;84;9.620000;10.500000;2;2.840000;4;
NJ;60;408;335-2967;no;no;0;289.800000;101;49.270000;255.600000;115;21.730000;242.800000;76;10.930000;11.700000;4;3.160000;2;
NJ;123;408;336-1749;no;no;0;159.500000;77;27.120000;303.800000;92;25.820000;226.900000;120;10.210000;12.000000;4;3.240000;0;
NJ;107;408;338-9612;no;yes;36;96.300000;83;16.370000;179.600000;91;15.270000;166.300000;121;7.480000;10.300000;2;2.780000;1;
NJ;88;415;347-8659;no;no;0;301.500000;136;51.260000;257.700000;72;21.900000;132.900000;118;5.980000;13.400000;2;3.620000;4;
NJ;95;408;348-8015;yes;yes;37;220.200000;109;37.430000;185.300000;99;15.750000;205.100000;82;9.230000;4.100000;2;1.110000;0;
NJ;107;415;354-9062;no;no;0;212.100000;95;36.060000;150.100000;88;12.760000;219.800000;111;9.890000;7.700000;2;2.080000;3;
NJ;128;415;358-9095;no;no;0;237.900000;125;40.440000;247.600000;93;21.050000;208.900000;68;9.400000;13.900000;4;3.750000;1;
NJ;106;415;365-2153;no;no;0;207.900000;91;35.340000;172.000000;109;14.620000;191.800000;143;8.630000;14.400000;7;3.890000;4;
NJ;96;510;368-6111;no;no;0;150.000000;122;25.500000;218.500000;116;18.570000;212.400000;89;9.560000;9.800000;1;2.650000;3;
NJ;197;510;372-8405;no;no;0;154.800000;111;26.320000;171.500000;102;14.580000;227.300000;86;10.230000;10.600000;2;2.860000;3;
NJ;134;510;373-3959;no;yes;34;247.200000;105;42.020000;225.500000;133;19.170000;186.300000;76;8.380000;6.100000;5;1.650000;2;
NJ;139;415;376-2408;no;yes;43;231.000000;85;39.270000;222.300000;82;18.900000;148.000000;105;6.660000;8.300000;5;2.240000;2;
NJ;93;510;384-5632;yes;yes;38;225.700000;117;38.370000;119.600000;122;10.170000;193.200000;125;8.690000;14.000000;7;3.780000;1;
NJ;78;415;390-6101;no;no;0;231.000000;115;39.270000;230.400000;140;19.580000;261.400000;120;11.760000;9.500000;3;2.570000;1;
NJ;64;510;391-4652;no;no;0;162.600000;83;27.640000;152.300000;109;12.950000;57.500000;122;2.590000;14.200000;3;3.830000;1;
NJ;100;415;396-5189;no;no;0;203.800000;122;34.650000;283.100000;76;24.060000;197.300000;83;8.880000;12.500000;3;3.380000;0;
NJ;113;415;397-6425;no;no;0;186.000000;55;31.620000;237.400000;105;20.180000;148.100000;83;6.660000;12.200000;6;3.290000;1;
NJ;151;415;399-3840;no;no;0;118.900000;128;20.210000;278.300000;65;23.660000;194.800000;61;8.770000;13.200000;10;3.560000;2;
NJ;135;510;401-8735;no;yes;28;201.400000;100;34.240000;246.500000;117;20.950000;154.800000;131;6.970000;12.900000;4;3.480000;2;
NJ;136;408;402-7650;no;yes;27;187.700000;84;31.910000;221.000000;147;18.790000;145.700000;110;6.560000;10.000000;4;2.700000;3;
NJ;127;510;405-3309;no;no;0;245.200000;91;41.680000;217.200000;92;18.460000;243.100000;128;10.940000;13.900000;6;3.750000;0;
NJ;156;408;405-7119;no;yes;27;192.300000;137;32.690000;199.900000;115;16.990000;244.200000;112;10.990000;14.800000;8;4.000000;1;
NJ;42;415;406-1247;no;yes;32;163.800000;80;27.850000;177.800000;123;15.110000;190.400000;106;8.570000;8.100000;5;2.190000;0;
NJ;153;510;407-2441;no;no;0;122.500000;145;20.830000;273.300000;103;23.230000;197.800000;71;8.900000;8.000000;3;2.160000;2;
NJ;48;510;408-4529;no;yes;22;152.000000;63;25.840000;258.800000;131;22.000000;263.200000;109;11.840000;15.700000;5;4.240000;2;
NJ;84;415;412-3898;no;no;0;190.200000;102;32.330000;197.700000;141;16.800000;247.500000;102;11.140000;9.800000;6;2.650000;2;
NJ;92;510;420-8242;no;yes;29;155.400000;110;26.420000;188.500000;104;16.020000;254.900000;118;11.470000;8.000000;4;2.160000;3;
NJ;72;415;422-9964;no;no;0;175.500000;103;29.840000;132.300000;120;11.250000;242.900000;96;10.930000;11.800000;3;3.190000;1;
NM;41;415;327-8495;no;no;0;232.100000;74;39.460000;327.100000;88;27.800000;226.500000;119;10.190000;10.900000;2;2.940000;3;
NM;56;408;332-5964;no;no;0;146.100000;57;24.840000;196.200000;97;16.680000;310.100000;110;13.950000;9.200000;3;2.480000;0;
NM;73;415;333-3221;no;no;0;214.300000;145;36.430000;268.500000;135;22.820000;241.200000;92;10.850000;10.800000;13;2.920000;1;
NM;117;415;340-3182;no;no;0;143.300000;103;24.360000;211.300000;108;17.960000;185.200000;96;8.330000;11.500000;3;3.110000;1;
NM;153;408;343-1538;no;no;0;185.300000;127;31.500000;208.000000;73;17.680000;206.100000;124;9.270000;15.100000;3;4.080000;1;
NM;111;415;348-6720;no;no;0;132.600000;125;22.540000;221.100000;67;18.790000;127.900000;101;5.760000;12.700000;2;3.430000;4;
NM;119;510;349-1687;no;yes;23;154.000000;114;26.180000;278.000000;137;23.630000;228.400000;112;10.280000;11.800000;4;3.190000;2;
NM;104;415;356-7217;no;no;0;164.200000;109;27.910000;155.400000;90;13.210000;168.900000;117;7.600000;10.700000;8;2.890000;1;
NM;87;415;357-2735;no;no;0;168.200000;92;28.590000;224.700000;100;19.100000;169.500000;99;7.630000;12.900000;3;3.480000;1;
NM;105;415;362-7870;no;no;0;193.700000;108;32.930000;183.200000;124;15.570000;293.700000;72;13.220000;10.800000;5;2.920000;1;
NM;141;415;362-9411;no;no;0;160.100000;87;27.220000;256.700000;120;21.820000;270.000000;107;12.150000;7.000000;1;1.890000;2;
NM;127;415;363-1413;yes;no;0;256.500000;87;43.610000;222.100000;101;18.880000;156.700000;122;7.050000;13.000000;3;3.510000;1;
NM;118;415;372-8925;no;yes;42;148.700000;105;25.280000;167.300000;105;14.220000;270.600000;105;12.180000;10.400000;7;2.810000;0;
NM;105;408;376-7043;no;no;0;146.400000;81;24.890000;225.100000;80;19.130000;230.100000;117;10.350000;8.500000;2;2.300000;1;
NM;158;408;377-2725;no;no;0;172.400000;114;29.310000;256.600000;69;21.810000;235.300000;104;10.590000;0.000000;0;0.000000;2;
NM;25;415;381-2709;no;no;0;119.300000;87;20.280000;211.500000;101;17.980000;268.900000;86;12.100000;10.500000;4;2.840000;3;
NM;55;510;382-5478;no;no;0;286.700000;100;48.740000;134.400000;121;11.420000;192.900000;122;8.680000;6.900000;5;1.860000;2;
NM;182;415;382-7999;no;no;0;69.100000;114;11.750000;230.300000;109;19.580000;256.700000;96;11.550000;6.500000;4;1.760000;0;
NM;93;510;383-4361;no;yes;21;117.900000;131;20.040000;164.500000;115;13.980000;217.000000;86;9.760000;9.800000;3;2.650000;1;
NM;232;408;386-9177;no;no;0;165.600000;104;28.150000;195.900000;115;16.650000;118.300000;77;5.320000;11.800000;3;3.190000;1;
NM;96;415;395-9214;no;yes;33;183.300000;115;31.160000;201.400000;87;17.120000;177.400000;84;7.980000;10.400000;15;2.810000;3;
NM;68;408;396-7091;no;no;0;131.600000;89;22.370000;137.000000;109;11.650000;256.300000;107;11.530000;10.200000;5;2.750000;3;
NM;178;415;398-1332;no;yes;35;175.400000;88;29.820000;190.000000;65;16.150000;138.700000;94;6.240000;10.500000;3;2.840000;2;
NM;81;415;402-9304;no;no;0;173.200000;80;29.440000;236.200000;94;20.080000;240.200000;84;10.810000;11.800000;6;3.190000;2;
NM;67;415;404-7518;no;no;0;215.500000;102;36.640000;190.700000;95;16.210000;214.500000;106;9.650000;8.600000;6;2.320000;1;
NM;132;408;405-3848;no;no;0;214.600000;78;36.480000;251.700000;98;21.390000;240.800000;88;10.840000;13.900000;2;3.750000;0;
NM;63;510;405-8753;no;no;0;207.600000;96;35.290000;229.000000;112;19.470000;162.600000;131;7.320000;13.300000;2;3.590000;1;
NM;107;415;407-2259;no;no;0;222.300000;101;37.790000;286.000000;111;24.310000;249.400000;117;11.220000;12.100000;4;3.270000;1;
NM;147;510;415-2935;no;no;0;248.600000;83;42.260000;148.900000;85;12.660000;172.500000;109;7.760000;8.000000;4;2.160000;3;
NM;132;408;415-5008;no;no;0;169.900000;107;28.880000;209.400000;121;17.800000;206.100000;79;9.270000;11.500000;2;3.110000;1;
NM;54;415;416-9162;no;yes;24;92.300000;88;15.690000;193.100000;98;16.410000;99.300000;119;4.470000;11.600000;3;3.130000;2;
NM;87;510;417-1272;yes;no;0;167.300000;119;28.440000;198.500000;119;16.870000;133.100000;88;5.990000;11.000000;6;2.970000;1;
NM;84;408;419-9713;no;yes;41;153.900000;102;26.160000;140.700000;117;11.960000;217.700000;101;9.800000;12.800000;5;3.460000;1;
NV;53;415;327-6179;no;no;0;168.800000;97;28.700000;220.300000;87;18.730000;154.300000;113;6.940000;10.900000;2;2.940000;0;
NV;160;415;333-3531;no;no;0;176.200000;90;29.950000;196.000000;115;16.660000;263.900000;95;11.880000;9.200000;4;2.480000;1;
NV;115;415;334-5029;no;no;0;286.400000;125;48.690000;205.700000;74;17.480000;191.400000;141;8.610000;6.900000;6;1.860000;1;
NV;91;408;337-6898;no;no;0;133.700000;75;22.730000;195.300000;87;16.600000;280.500000;89;12.620000;5.900000;2;1.590000;0;
NV;137;415;338-1027;yes;no;0;135.100000;95;22.970000;134.100000;102;11.400000;223.100000;81;10.040000;12.300000;2;3.320000;2;
NV;113;510;342-8167;no;no;0;245.300000;108;41.700000;259.900000;140;22.090000;204.300000;115;9.190000;10.700000;2;2.890000;3;
NV;78;408;345-3451;no;no;0;75.000000;116;12.750000;248.700000;87;21.140000;176.000000;83;7.920000;9.500000;6;2.570000;3;
NV;141;415;347-1814;no;no;0;192.400000;111;32.710000;156.900000;87;13.340000;175.800000;82;7.910000;11.000000;6;2.970000;0;
NV;143;415;350-9228;no;no;0;209.100000;127;35.550000;106.100000;80;9.020000;179.600000;90;8.080000;14.000000;6;3.780000;0;
NV;180;510;351-1382;no;no;0;139.000000;96;23.630000;224.900000;64;19.120000;170.800000;118;7.690000;15.700000;5;4.240000;2;
NV;94;408;351-4025;yes;no;0;89.500000;94;15.220000;339.900000;106;28.890000;172.900000;76;7.780000;7.900000;1;2.130000;1;
NV;89;415;352-7915;no;no;0;134.900000;59;22.930000;156.000000;152;13.260000;197.500000;112;8.890000;10.200000;5;2.750000;1;
NV;71;415;352-8327;yes;no;0;178.200000;113;30.290000;167.800000;94;14.260000;182.100000;111;8.190000;13.600000;3;3.670000;3;
NV;86;510;353-7730;no;no;0;141.300000;72;24.020000;154.300000;95;13.120000;210.600000;91;9.480000;8.200000;5;2.210000;1;
NV;41;510;355-2293;no;no;0;182.100000;89;30.960000;211.500000;104;17.980000;207.400000;124;9.330000;6.800000;1;1.840000;1;
NV;74;415;355-6837;no;no;0;282.500000;114;48.030000;219.900000;48;18.690000;170.000000;115;7.650000;9.400000;4;2.540000;1;
NV;7;408;355-8299;no;yes;30;221.400000;114;37.640000;165.800000;116;14.090000;247.000000;105;11.120000;10.800000;12;2.920000;1;
NV;115;415;356-3646;no;no;0;184.100000;98;31.300000;327.000000;73;27.800000;212.500000;106;9.560000;7.500000;6;2.030000;2;
NV;37;415;362-7604;no;no;0;233.700000;114;39.730000;207.900000;109;17.670000;212.700000;101;9.570000;12.000000;2;3.240000;2;
NV;96;408;375-6911;no;no;0;197.700000;68;33.610000;250.500000;53;21.290000;181.200000;67;8.150000;10.500000;3;2.840000;3;
NV;144;415;375-8238;yes;no;0;150.000000;69;25.500000;285.900000;73;24.300000;190.600000;121;8.580000;9.400000;15;2.540000;0;
NV;105;415;376-4540;yes;no;0;228.400000;100;38.830000;145.100000;108;12.330000;245.300000;140;11.040000;7.700000;7;2.080000;0;
NV;76;510;377-4169;yes;no;0;241.000000;120;40.970000;231.800000;96;19.700000;220.200000;67;9.910000;9.900000;1;2.670000;1;
NV;118;510;381-1026;no;yes;35;256.300000;119;43.570000;258.100000;91;21.940000;215.500000;130;9.700000;11.700000;1;3.160000;1;
NV;69;415;387-2698;no;no;0;153.700000;109;26.130000;194.000000;105;16.490000;256.100000;114;11.520000;14.100000;6;3.810000;1;
NV;110;408;389-8163;no;yes;34;192.300000;114;32.690000;129.300000;114;10.990000;136.300000;102;6.130000;6.300000;12;1.700000;1;
NV;22;510;393-6475;no;no;0;160.400000;108;27.270000;218.100000;88;18.540000;192.900000;115;8.680000;12.500000;4;3.380000;1;
NV;64;415;396-2324;no;no;0;97.200000;80;16.520000;186.200000;90;15.830000;189.000000;92;8.500000;10.400000;6;2.810000;2;
NV;69;510;397-6789;yes;yes;33;271.500000;98;46.160000;253.400000;102;21.540000;165.400000;85;7.440000;8.200000;2;2.210000;1;
NV;90;415;399-4246;no;no;0;203.400000;146;34.580000;226.700000;117;19.270000;152.400000;105;6.860000;7.300000;4;1.970000;1;
NV;92;415;404-3105;no;yes;44;152.000000;95;25.840000;274.900000;73;23.370000;162.400000;121;7.310000;10.000000;1;2.700000;2;
NV;130;510;408-4195;no;no;0;154.200000;119;26.210000;110.200000;98;9.370000;227.400000;117;10.230000;9.200000;5;2.480000;2;
NV;161;415;414-6426;no;no;0;72.800000;120;12.380000;267.100000;120;22.700000;222.500000;91;10.010000;11.800000;2;3.190000;2;
